2026-01-31 10:05:41,505 DEBUG   HandlerThread:28140 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.26100-SP0', 'python': '3.11.9', 'heartbeatAt': '2026-01-31T05:05:41.271718', 'startedAt': '2026-01-31T05:05:37.468083', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'D:\\ecommerce-product-classifier\\src\\pipeline\\model_training.py', 'codePathLocal': 'src\\pipeline\\model_training.py', 'codePath': 'src\\pipeline\\model_training.py', 'git': {'remote': 'git@github.com:NAJEEBKHAN123/e-commerce-product-classifier.git', 'commit': '6fc0d15f6ca699c11db9e18487a22d18cd2db379'}, 'email': 'najeebkhanlaku@gmail.com', 'root': 'D:/ecommerce-product-classifier', 'host': 'DESKTOP-ETI9000', 'username': 'NAJEEB ULLAH', 'executable': 'D:\\ecommerce-product-classifier\\.venv\\Scripts\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1696.0, 'min': 0.0, 'max': 1896.0}, 'cpu_freq_per_core': [{'current': 1696.0, 'min': 0.0, 'max': 1896.0}], 'disk': {'/': {'total': 140.72069931030273, 'used': 28.50613784790039}}, 'memory': {'total': 7.846885681152344}}
2026-01-31 10:05:41,505 INFO    HandlerThread:28140 [system_monitor.py:probe():224] Finished collecting system info
2026-01-31 10:05:41,505 INFO    HandlerThread:28140 [system_monitor.py:probe():227] Publishing system info
2026-01-31 10:05:41,505 DEBUG   HandlerThread:28140 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2026-01-31 10:05:41,507 DEBUG   HandlerThread:28140 [system_info.py:_save_pip():68] Saving pip packages done
2026-01-31 10:05:41,509 INFO    HandlerThread:28140 [system_monitor.py:probe():229] Finished publishing system info
2026-01-31 10:05:41,520 DEBUG   SenderThread:28140 [sender.py:send():380] send: files
2026-01-31 10:05:41,522 INFO    SenderThread:28140 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2026-01-31 10:05:41,534 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:05:41,536 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:05:41,540 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:05:41,961 DEBUG   SenderThread:28140 [sender.py:send():380] send: telemetry
2026-01-31 10:05:42,361 INFO    Thread-16 :28140 [dir_watcher.py:_on_file_created():271] file/dir created: D:\ecommerce-product-classifier\wandb\run-20260131_100537-jsx8lyh2\files\output.log
2026-01-31 10:05:42,362 INFO    Thread-16 :28140 [dir_watcher.py:_on_file_created():271] file/dir created: D:\ecommerce-product-classifier\wandb\run-20260131_100537-jsx8lyh2\files\requirements.txt
2026-01-31 10:05:42,363 INFO    Thread-16 :28140 [dir_watcher.py:_on_file_created():271] file/dir created: D:\ecommerce-product-classifier\wandb\run-20260131_100537-jsx8lyh2\files\wandb-metadata.json
2026-01-31 10:05:43,139 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:05:44,382 INFO    Thread-16 :28140 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\ecommerce-product-classifier\wandb\run-20260131_100537-jsx8lyh2\files\output.log
2026-01-31 10:05:44,934 INFO    wandb-upload_0:28140 [upload_job.py:push():131] Uploaded file C:\Users\NAJEEB~1\AppData\Local\Temp\tmpwrisardowandb\b4nzj47p-wandb-metadata.json
2026-01-31 10:05:48,308 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:05:53,359 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:05:56,545 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:05:56,548 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:05:56,549 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:05:59,034 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:04,073 INFO    Thread-16 :28140 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\ecommerce-product-classifier\wandb\run-20260131_100537-jsx8lyh2\files\output.log
2026-01-31 10:06:04,336 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:09,454 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:10,311 INFO    Thread-16 :28140 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\ecommerce-product-classifier\wandb\run-20260131_100537-jsx8lyh2\files\config.yaml
2026-01-31 10:06:11,555 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:06:11,556 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:06:11,566 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:06:15,964 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:21,016 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:26,067 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:26,568 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:06:26,569 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:06:26,583 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:06:32,066 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:37,127 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:41,335 DEBUG   SystemMonitor:28140 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2026-01-31 10:06:41,337 DEBUG   SenderThread:28140 [sender.py:send():380] send: stats
2026-01-31 10:06:41,570 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:06:41,571 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:06:41,585 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:06:42,911 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:48,001 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:53,057 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:06:56,582 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:06:56,584 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:06:56,596 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:06:58,921 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:03,988 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:09,037 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:11,349 DEBUG   SenderThread:28140 [sender.py:send():380] send: stats
2026-01-31 10:07:11,582 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:07:11,583 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:07:11,614 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:07:14,958 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:20,026 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:25,095 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:26,596 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:07:26,598 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:07:26,627 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:07:31,059 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:36,107 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:41,173 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:41,361 DEBUG   SenderThread:28140 [sender.py:send():380] send: stats
2026-01-31 10:07:41,608 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:07:41,609 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:07:41,646 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:07:47,006 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:52,052 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:07:56,621 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:07:56,624 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:07:56,653 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:07:58,031 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:03,111 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:08,153 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:11,372 DEBUG   SenderThread:28140 [sender.py:send():380] send: stats
2026-01-31 10:08:11,634 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:08:11,636 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:08:11,665 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:08:14,086 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:19,824 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:24,941 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:26,649 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:08:26,650 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:08:26,662 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 10:08:30,082 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:35,144 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:40,213 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 10:08:41,387 DEBUG   SenderThread:28140 [sender.py:send():380] send: stats
2026-01-31 10:08:41,650 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 10:08:41,651 DEBUG   SenderThread:28140 [sender.py:send_request():407] send_request: stop_status
2026-01-31 10:08:41,680 DEBUG   HandlerThread:28140 [handler.py:handle_request():146] handle_request: internal_messages
