2026-01-31 11:07:17,956 INFO    StreamThr :2176 [internal.py:wandb_internal():86] W&B internal server running at pid: 2176, started at: 2026-01-31 11:07:17.955561
2026-01-31 11:08:35,663 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 11:08:35,692 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 11:08:35,693 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: stop_status
2026-01-31 11:08:39,120 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:08:44,168 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:08:49,237 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:08:50,517 DEBUG   SenderThread:2176 [sender.py:send():380] send: stats
2026-01-31 11:08:50,672 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 11:08:50,689 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 11:08:50,690 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: stop_status
2026-01-31 11:08:55,081 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:00,129 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:05,189 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:05,674 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 11:09:05,705 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 11:09:05,706 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: stop_status
2026-01-31 11:09:11,151 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:16,206 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:20,526 DEBUG   SenderThread:2176 [sender.py:send():380] send: stats
2026-01-31 11:09:20,696 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 11:09:20,708 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 11:09:20,708 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: stop_status
2026-01-31 11:09:22,027 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:27,097 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:32,402 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:36,055 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 11:09:36,056 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 11:09:36,071 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: stop_status
2026-01-31 11:09:37,475 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:42,581 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:47,787 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:50,545 DEBUG   SenderThread:2176 [sender.py:send():380] send: stats
2026-01-31 11:09:50,735 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 11:09:50,774 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 11:09:50,775 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: stop_status
2026-01-31 11:09:53,359 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:09:58,298 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:10:03,359 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2026-01-31 11:10:05,859 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2026-01-31 11:10:05,861 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: stop_status
2026-01-31 11:10:05,863 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: stop_status
2026-01-31 11:10:09,281 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
